model_id	id	language	clause_wo	np_wo	alignment	alignment_code	comp_system	comp_system_code	strategy	strategy_code	anc_wo	overall_n_items	overall_accuracy_tie_ok	top_x_anc__iv_none_n_items	top_x_anc__iv_none_accuracy_tie_ok	top_x_anc__tv_arg_n_items	top_x_anc__tv_arg_accuracy_tie_ok	top_x_anc__iv_arg_n_items	top_x_anc__iv_arg_accuracy_tie_ok	top_x_anc__cv_bare_n_items	top_x_anc__cv_bare_accuracy_tie_ok	anc_bucket__none_n_items	anc_bucket__none_accuracy_tie_ok	anc_bucket__bare_n_items	anc_bucket__bare_accuracy_tie_ok	anc_bucket__arg_n_items	anc_bucket__arg_accuracy_tie_ok	complexity_bucket__iv_plain_n_items	complexity_bucket__iv_plain_accuracy_tie_ok	complexity_bucket__anc_bare_n_items	complexity_bucket__anc_bare_accuracy_tie_ok	complexity_bucket__anc_overt_arg_n_items	complexity_bucket__anc_overt_arg_accuracy_tie_ok	top_construction__tv_n_items	top_construction__tv_accuracy_tie_ok	top_construction__iv_n_items	top_construction__iv_accuracy_tie_ok	top_construction__cv_n_items	top_construction__cv_accuracy_tie_ok	top_construction__cop_n_n_items	top_construction__cop_n_accuracy_tie_ok	bare_minus_arg_accuracy	arg_minus_bare_accuracy
28_sov_ng_er_d_se	28	28_sov_ng_er_d_se	sov	ng	erg-abs	er	deranking	d	sent	se	sov	222811	0.9915623555389994	48526	0.9983101842311338	943	0.40084835630965004	59	0.1694915254237288	1175	0.9957446808510638	214145	0.9961708188377034	6966	0.9941142693080678	1700	0.40058823529411763	43682	0.9982372601987088	6966	0.9941142693080678	1700	0.40058823529411763	98400	0.9904166666666666	49009	0.9972862127364361	36439	0.9892422953429019	38963	0.9894258655647665	0.5935260340139501	-0.5935260340139501
29_sov_ng_er_d_pa	29	29_sov_ng_er_d_pa	sov	ng	erg-abs	er	deranking	d	poss-acc	pa	ovs	222811	0.9938333385694602	48526	0.9983720067592631	943	0.6935312831389183	59	0.6440677966101694	1175	0.9965957446808511	214145	0.9961894977702024	6966	0.9938271604938271	1700	0.6970588235294117	43682	0.9983059383727851	6966	0.9938271604938271	1700	0.6970588235294117	98400	0.9929471544715447	49009	0.9979391540329328	36439	0.9936880814511924	38963	0.9910427841798629	0.2967683369644154	-0.2967683369644154
30_sov_ng_er_d_ep	30	30_sov_ng_er_d_ep	sov	ng	erg-abs	er	deranking	d	erg-poss	ep	vos	222811	0.9948790679095736	48526	0.9983307917405102	943	0.8218451749734889	59	0.6779661016949152	1175	0.9940425531914894	214145	0.9962502043008242	6966	0.9952627045650302	1700	0.8205882352941176	43682	0.9982143674740167	6966	0.9952627045650302	1700	0.8205882352941176	98400	0.994349593495935	49009	0.9979391540329328	36439	0.9933862070858146	38963	0.9937633139131997	0.17467446927091257	-0.17467446927091257
31_sov_ng_er_d_no	31	31_sov_ng_er_d_no	sov	ng	erg-abs	er	deranking	d	nomn	no	ovs	222811	0.9951034733473662	48526	0.9986811193999093	943	0.83881230116649	59	0.6440677966101694	1175	0.9931914893617021	214145	0.996441663358939	6966	0.9933964972724663	1700	0.8335294117647059	43682	0.9985806510690902	6966	0.9933964972724663	1700	0.8335294117647059	98400	0.9944613821138212	49009	0.99822481585015	36439	0.9931941052169379	38963	0.9945846059081693	0.1598670855077604	-0.1598670855077604
32_svo_gn_ac_b_se	32	32_svo_gn_ac_b_se	svo	gn	nom-acc	ac	balancing	b	sent	se	svo	222811	0.9956555107243359	48526	0.9989490170218027	943	0.5609756097560976	59	0.288135593220339	1175	0.9897872340425532	214145	0.9989166219150576	6966	0.9968418030433535	1700	0.58	43682	0.9988782564900874	6966	0.9968418030433535	1700	0.58	98400	0.9952743902439024	49009	0.9980819849415413	36439	0.9925354702379319	38963	0.9964838436465364	0.4168418030433535	-0.4168418030433535
33_svo_gn_ac_b_pa	33	33_svo_gn_ac_b_pa	svo	gn	nom-acc	ac	balancing	b	poss-acc	pa	svo	222811	0.9982945186727765	48526	0.9989490170218027	943	0.9459172852598091	59	0.7966101694915254	1175	0.9880851063829788	214145	0.998888603516309	6966	0.9959804766006316	1700	0.9329411764705883	43682	0.9989011492147796	6966	0.9959804766006316	1700	0.9329411764705883	98400	0.9988922764227642	49009	0.9986941174070069	36439	0.9951974532780812	38963	0.9991787080050304	0.06303930013004333	-0.06303930013004333
34_svo_gn_ac_b_ep	34	34_svo_gn_ac_b_ep	svo	gn	nom-acc	ac	balancing	b	erg-poss	ep	sov	222811	0.9985638051981276	48526	0.9988665869842971	943	0.9618239660657476	59	0.9830508474576272	1175	0.9931914893617021	214145	0.9989212916481823	6966	0.9981337927074361	1700	0.9552941176470588	43682	0.9987866855913191	6966	0.9981337927074361	1700	0.9552941176470588	98400	0.9991971544715447	49009	0.9988369483156155	36439	0.9955267707675842	38963	0.9994610271283012	0.042839675060377225	-0.042839675060377225
35_svo_gn_ac_b_no	35	35_svo_gn_ac_b_no	svo	gn	nom-acc	ac	balancing	b	nomn	no	svo	222811	0.9982316851501946	48526	0.9991138770968141	943	0.9300106044538706	59	0.7966101694915254	1175	0.9931914893617021	214145	0.9990146863106774	6966	0.9964111398219926	1700	0.9070588235294118	43682	0.9990613982876242	6966	0.9964111398219926	1700	0.9070588235294118	98400	0.998719512195122	49009	0.9988369483156155	36439	0.9960481901259639	38963	0.9982804198855324	0.08935231629258078	-0.08935231629258078
36_svo_gn_ac_d_se	36	36_svo_gn_ac_d_se	svo	gn	nom-acc	ac	deranking	d	sent	se	svo	222811	0.9926305254228921	48526	0.9982071466842517	943	0.5217391304347826	59	0.2033898305084746	1175	0.9574468085106383	214145	0.9966331224170538	6966	0.9862187769164513	1700	0.5147058823529411	43682	0.9980541184011721	6966	0.9862187769164513	1700	0.5147058823529411	98400	0.9940040650406504	49009	0.9970617641657654	36439	0.9803507231263207	38963	0.9950722480301825	0.4715128945635102	-0.4715128945635102
37_svo_gn_ac_d_pa	37	37_svo_gn_ac_d_pa	svo	gn	nom-acc	ac	deranking	d	poss-acc	pa	svo	222811	0.9963421913639812	48526	0.9986399043811565	943	0.9257688229056203	59	0.847457627118644	1175	0.9548936170212766	214145	0.9972635363888954	6966	0.9869365489520529	1700	0.9188235294117647	43682	0.9985577583443982	6966	0.9869365489520529	1700	0.9188235294117647	98400	0.9982723577235773	49009	0.9981840070191189	36439	0.985866791075496	38963	0.9989477196314452	0.06811301954028814	-0.06811301954028814
