model_id	id	language	clause_wo	np_wo	alignment	alignment_code	comp_system	comp_system_code	strategy	strategy_code	anc_wo	group	min_items	weakest_label	weakest_n_items	weakest_accuracy_tie_ok	strongest_label	strongest_n_items	strongest_accuracy_tie_ok	accuracy_range
19_sov_ng_ac_b_no	19	19_sov_ng_ac_b_no	sov	ng	nom-acc	ac	balancing	b	nomn	no	ovs	complexity_bucket	20	anc_overt_arg	1700	0.8494117647058823	iv_plain	43682	0.9983059383727851	0.14889417366690283
19_sov_ng_ac_b_no	19	19_sov_ng_ac_b_no	sov	ng	nom-acc	ac	balancing	b	nomn	no	ovs	construction_detail	20	cv_depth2plus	4058	0.9906357811729917	tv_indirect_obj	73	1.0	0.00936421882700833
19_sov_ng_ac_b_no	19	19_sov_ng_ac_b_no	sov	ng	nom-acc	ac	balancing	b	nomn	no	ovs	detail_x_anc	20	iv_plain|arg	53	0.7169811320754716	tv_particle|bare	75	1.0	0.28301886792452835
20_sov_ng_ac_d_se	20	20_sov_ng_ac_d_se	sov	ng	nom-acc	ac	deranking	d	sent	se	sov	top_construction	20	cv	36439	0.9870742885370071	iv	49009	0.9971433818278276	0.010069093290820508
20_sov_ng_ac_d_se	20	20_sov_ng_ac_d_se	sov	ng	nom-acc	ac	deranking	d	sent	se	sov	anc_bucket	20	arg	1700	0.45647058823529413	none	214145	0.9965117093558103	0.5400411211205163
20_sov_ng_ac_d_se	20	20_sov_ng_ac_d_se	sov	ng	nom-acc	ac	deranking	d	sent	se	sov	top_x_anc	20	iv|arg	59	0.1016949152542373	iv|none	48526	0.9982483617030046	0.8965534464487672
20_sov_ng_ac_d_se	20	20_sov_ng_ac_d_se	sov	ng	nom-acc	ac	deranking	d	sent	se	sov	complexity_bucket	20	anc_overt_arg	1700	0.45647058823529413	iv_plain	43682	0.9981456892999405	0.5416751010646463
20_sov_ng_ac_d_se	20	20_sov_ng_ac_d_se	sov	ng	nom-acc	ac	deranking	d	sent	se	sov	construction_detail	20	cv_depth2plus	4058	0.9839822572695909	iv_particle	4891	0.9979554283377632	0.013973171068172308
20_sov_ng_ac_d_se	20	20_sov_ng_ac_d_se	sov	ng	nom-acc	ac	deranking	d	sent	se	sov	detail_x_anc	20	iv_plain|arg	53	0.11320754716981132	tv_particle|bare	75	1.0	0.8867924528301887
21_sov_ng_ac_d_pa	21	21_sov_ng_ac_d_pa	sov	ng	nom-acc	ac	deranking	d	poss-acc	pa	ovs	top_construction	20	cv	36439	0.9878701391366393	iv	49009	0.9978371319553552	0.009966992818715825
21_sov_ng_ac_d_pa	21	21_sov_ng_ac_d_pa	sov	ng	nom-acc	ac	deranking	d	poss-acc	pa	ovs	anc_bucket	20	arg	1700	0.8505882352941176	none	214145	0.9961894977702024	0.14560126247608474
21_sov_ng_ac_d_pa	21	21_sov_ng_ac_d_pa	sov	ng	nom-acc	ac	deranking	d	poss-acc	pa	ovs	top_x_anc	20	iv|arg	59	0.6779661016949152	iv|none	48526	0.9982483617030046	0.32028226000808935
21_sov_ng_ac_d_pa	21	21_sov_ng_ac_d_pa	sov	ng	nom-acc	ac	deranking	d	poss-acc	pa	ovs	complexity_bucket	20	anc_overt_arg	1700	0.8505882352941176	iv_plain	43682	0.9981227965752484	0.14753456128113074
21_sov_ng_ac_d_pa	21	21_sov_ng_ac_d_pa	sov	ng	nom-acc	ac	deranking	d	poss-acc	pa	ovs	construction_detail	20	cv_depth2plus	4058	0.9817644159684573	tv_indirect_obj	73	1.0	0.018235584031542684
21_sov_ng_ac_d_pa	21	21_sov_ng_ac_d_pa	sov	ng	nom-acc	ac	deranking	d	poss-acc	pa	ovs	detail_x_anc	20	iv_plain|arg	53	0.6415094339622641	tv_particle|bare	75	1.0	0.3584905660377359
22_sov_ng_ac_d_ep	22	22_sov_ng_ac_d_ep	sov	ng	nom-acc	ac	deranking	d	erg-poss	ep	vos	top_construction	20	cv	36439	0.9919317215071763	iv	49009	0.9985920953294293	0.00666037382225293
22_sov_ng_ac_d_ep	22	22_sov_ng_ac_d_ep	sov	ng	nom-acc	ac	deranking	d	erg-poss	ep	vos	anc_bucket	20	arg	1700	0.888235294117647	none	214145	0.9971561325270261	0.10892083840937905
22_sov_ng_ac_d_ep	22	22_sov_ng_ac_d_ep	sov	ng	nom-acc	ac	deranking	d	erg-poss	ep	vos	top_x_anc	20	iv|arg	59	0.7627118644067796	iv|bare	424	1.0	0.23728813559322037
22_sov_ng_ac_d_ep	22	22_sov_ng_ac_d_ep	sov	ng	nom-acc	ac	deranking	d	erg-poss	ep	vos	complexity_bucket	20	anc_overt_arg	1700	0.888235294117647	iv_plain	43682	0.9988095783160111	0.11057428419836413
22_sov_ng_ac_d_ep	22	22_sov_ng_ac_d_ep	sov	ng	nom-acc	ac	deranking	d	erg-poss	ep	vos	construction_detail	20	cv_depth2plus	4058	0.9908822079842287	tv_indirect_obj	73	1.0	0.009117792015771342
22_sov_ng_ac_d_ep	22	22_sov_ng_ac_d_ep	sov	ng	nom-acc	ac	deranking	d	erg-poss	ep	vos	detail_x_anc	20	iv_plain|arg	53	0.7358490566037735	iv_plain|bare	383	1.0	0.26415094339622647
23_sov_ng_ac_d_no	23	23_sov_ng_ac_d_no	sov	ng	nom-acc	ac	deranking	d	nomn	no	ovs	top_construction	20	cv	36439	0.9934410933340652	iv	49009	0.99822481585015	0.004783722516084832
23_sov_ng_ac_d_no	23	23_sov_ng_ac_d_no	sov	ng	nom-acc	ac	deranking	d	nomn	no	ovs	anc_bucket	20	arg	1700	0.8564705882352941	none	214145	0.9973382521188914	0.14086766388359728
23_sov_ng_ac_d_no	23	23_sov_ng_ac_d_no	sov	ng	nom-acc	ac	deranking	d	nomn	no	ovs	top_x_anc	20	iv|arg	59	0.7966101694915254	iv|none	48526	0.9984750443061452	0.2018648748146198
23_sov_ng_ac_d_no	23	23_sov_ng_ac_d_no	sov	ng	nom-acc	ac	deranking	d	nomn	no	ovs	complexity_bucket	20	anc_overt_arg	1700	0.8564705882352941	iv_plain	43682	0.9983746165468614	0.14190402831156734
23_sov_ng_ac_d_no	23	23_sov_ng_ac_d_no	sov	ng	nom-acc	ac	deranking	d	nomn	no	ovs	construction_detail	20	cv_depth2plus	4058	0.9906357811729917	tv_indirect_obj	73	1.0	0.00936421882700833
23_sov_ng_ac_d_no	23	23_sov_ng_ac_d_no	sov	ng	nom-acc	ac	deranking	d	nomn	no	ovs	detail_x_anc	20	cv_depth2plus|arg	30	0.7666666666666667	tv_particle|bare	75	1.0	0.23333333333333328
24_sov_ng_er_b_se	24	24_sov_ng_er_b_se	sov	ng	erg-abs	er	balancing	b	sent	se	sov	top_construction	20	cv	36439	0.9839732155108537	iv	49009	0.9972862127364361	0.013312997225582435
24_sov_ng_er_b_se	24	24_sov_ng_er_b_se	sov	ng	erg-abs	er	balancing	b	sent	se	sov	anc_bucket	20	arg	1700	0.3723529411764706	none	214145	0.9954843680683649	0.6231314268918944
24_sov_ng_er_b_se	24	24_sov_ng_er_b_se	sov	ng	erg-abs	er	balancing	b	sent	se	sov	top_x_anc	20	iv|arg	59	0.13559322033898305	iv|none	48526	0.9983307917405102	0.8627375714015272
24_sov_ng_er_b_se	24	24_sov_ng_er_b_se	sov	ng	erg-abs	er	balancing	b	sent	se	sov	complexity_bucket	20	anc_overt_arg	1700	0.3723529411764706	iv_plain	43682	0.9982143674740167	0.6258614262975462
24_sov_ng_er_b_se	24	24_sov_ng_er_b_se	sov	ng	erg-abs	er	balancing	b	sent	se	sov	construction_detail	20	cv_depth1	32381	0.9830147308606899	tv_indirect_obj	73	1.0	0.01698526913931009
24_sov_ng_er_b_se	24	24_sov_ng_er_b_se	sov	ng	erg-abs	er	balancing	b	sent	se	sov	detail_x_anc	20	iv_plain|arg	53	0.1509433962264151	iv_plain|bare	383	1.0	0.8490566037735849
25_sov_ng_er_b_pa	25	25_sov_ng_er_b_pa	sov	ng	erg-abs	er	balancing	b	poss-acc	pa	ovs	top_construction	20	cv	36439	0.989379510963528	iv	49009	0.9984288600053052	0.009049349041777122
25_sov_ng_er_b_pa	25	25_sov_ng_er_b_pa	sov	ng	erg-abs	er	balancing	b	poss-acc	pa	ovs	anc_bucket	20	arg	1700	0.6935294117647058	none	214145	0.9963389292301945	0.3028095174654887
25_sov_ng_er_b_pa	25	25_sov_ng_er_b_pa	sov	ng	erg-abs	er	balancing	b	poss-acc	pa	ovs	top_x_anc	20	iv|arg	59	0.6440677966101694	iv|bare	424	1.0	0.35593220338983056
25_sov_ng_er_b_pa	25	25_sov_ng_er_b_pa	sov	ng	erg-abs	er	balancing	b	poss-acc	pa	ovs	complexity_bucket	20	anc_overt_arg	1700	0.6935294117647058	iv_plain	43682	0.9987866855913191	0.3052572738266133
25_sov_ng_er_b_pa	25	25_sov_ng_er_b_pa	sov	ng	erg-abs	er	balancing	b	poss-acc	pa	ovs	construction_detail	20	cv_depth1	32381	0.9886044285228992	tv_indirect_obj	73	1.0	0.011395571477100797
25_sov_ng_er_b_pa	25	25_sov_ng_er_b_pa	sov	ng	erg-abs	er	balancing	b	poss-acc	pa	ovs	detail_x_anc	20	tv_pp|arg	232	0.6077586206896551	iv_plain|bare	383	1.0	0.39224137931034486
26_sov_ng_er_b_ep	26	26_sov_ng_er_b_ep	sov	ng	erg-abs	er	balancing	b	erg-poss	ep	vos	top_construction	20	cv	36439	0.9906967809215401	iv	49009	0.9982044114346345	0.007507630513094332
26_sov_ng_er_b_ep	26	26_sov_ng_er_b_ep	sov	ng	erg-abs	er	balancing	b	erg-poss	ep	vos	anc_bucket	20	arg	1700	0.8694117647058823	none	214145	0.9959606808470896	0.12654891614120722
26_sov_ng_er_b_ep	26	26_sov_ng_er_b_ep	sov	ng	erg-abs	er	balancing	b	erg-poss	ep	vos	top_x_anc	20	iv|arg	59	0.7457627118644068	iv|none	48526	0.9985368668342745	0.25277415496986766
26_sov_ng_er_b_ep	26	26_sov_ng_er_b_ep	sov	ng	erg-abs	er	balancing	b	erg-poss	ep	vos	complexity_bucket	20	anc_overt_arg	1700	0.8694117647058823	iv_plain	43682	0.9984890801703219	0.12907731546443957
26_sov_ng_er_b_ep	26	26_sov_ng_er_b_ep	sov	ng	erg-abs	er	balancing	b	erg-poss	ep	vos	construction_detail	20	cv_depth1	32381	0.9903029554368302	tv_indirect_obj	73	1.0	0.009697044563169777
26_sov_ng_er_b_ep	26	26_sov_ng_er_b_ep	sov	ng	erg-abs	er	balancing	b	erg-poss	ep	vos	detail_x_anc	20	iv_plain|arg	53	0.7358490566037735	tv_particle|bare	75	1.0	0.26415094339622647
27_sov_ng_er_b_no	27	27_sov_ng_er_b_no	sov	ng	erg-abs	er	balancing	b	nomn	no	ovs	top_construction	20	cv	36439	0.9909437690386673	iv	49009	0.9981227937725724	0.007179024733905082
27_sov_ng_er_b_no	27	27_sov_ng_er_b_no	sov	ng	erg-abs	er	balancing	b	nomn	no	ovs	anc_bucket	20	arg	1700	0.8423529411764706	none	214145	0.9958392677858461	0.15348632660937545
27_sov_ng_er_b_no	27	27_sov_ng_er_b_no	sov	ng	erg-abs	er	balancing	b	nomn	no	ovs	top_x_anc	20	iv|arg	59	0.6779661016949152	iv|none	48526	0.998516259324898	0.32055015762998273
27_sov_ng_er_b_no	27	27_sov_ng_er_b_no	sov	ng	erg-abs	er	balancing	b	nomn	no	ovs	complexity_bucket	20	anc_overt_arg	1700	0.8423529411764706	iv_plain	43682	0.9984432947209377	0.1560903535444671
27_sov_ng_er_b_no	27	27_sov_ng_er_b_no	sov	ng	erg-abs	er	balancing	b	nomn	no	ovs	construction_detail	20	cv_depth1	32381	0.9904264846669343	tv_indirect_obj	73	1.0	0.009573515333065719
27_sov_ng_er_b_no	27	27_sov_ng_er_b_no	sov	ng	erg-abs	er	balancing	b	nomn	no	ovs	detail_x_anc	20	iv_plain|arg	53	0.660377358490566	iv_plain|bare	383	1.0	0.339622641509434
28_sov_ng_er_d_se	28	28_sov_ng_er_d_se	sov	ng	erg-abs	er	deranking	d	sent	se	sov	top_construction	20	cv	36439	0.9892422953429019	iv	49009	0.9972862127364361	0.008043917393534272
28_sov_ng_er_d_se	28	28_sov_ng_er_d_se	sov	ng	erg-abs	er	deranking	d	sent	se	sov	anc_bucket	20	arg	1700	0.40058823529411763	none	214145	0.9961708188377034	0.5955825835435857
28_sov_ng_er_d_se	28	28_sov_ng_er_d_se	sov	ng	erg-abs	er	deranking	d	sent	se	sov	top_x_anc	20	iv|arg	59	0.1694915254237288	iv|none	48526	0.9983101842311338	0.828818658807405
28_sov_ng_er_d_se	28	28_sov_ng_er_d_se	sov	ng	erg-abs	er	deranking	d	sent	se	sov	complexity_bucket	20	anc_overt_arg	1700	0.40058823529411763	iv_plain	43682	0.9982372601987088	0.5976490249045912
28_sov_ng_er_d_se	28	28_sov_ng_er_d_se	sov	ng	erg-abs	er	deranking	d	sent	se	sov	construction_detail	20	tv_pp	21873	0.9884789466465506	tv_indirect_obj	73	1.0	0.01152105335344944
28_sov_ng_er_d_se	28	28_sov_ng_er_d_se	sov	ng	erg-abs	er	deranking	d	sent	se	sov	detail_x_anc	20	iv_plain|arg	53	0.18867924528301888	tv_indirect_obj|none	73	1.0	0.8113207547169812
29_sov_ng_er_d_pa	29	29_sov_ng_er_d_pa	sov	ng	erg-abs	er	deranking	d	poss-acc	pa	ovs	top_construction	20	cop_n	38963	0.9910427841798629	iv	49009	0.9979391540329328	0.00689636985306985
29_sov_ng_er_d_pa	29	29_sov_ng_er_d_pa	sov	ng	erg-abs	er	deranking	d	poss-acc	pa	ovs	anc_bucket	20	arg	1700	0.6970588235294117	none	214145	0.9961894977702024	0.29913067424079065
29_sov_ng_er_d_pa	29	29_sov_ng_er_d_pa	sov	ng	erg-abs	er	deranking	d	poss-acc	pa	ovs	top_x_anc	20	iv|arg	59	0.6440677966101694	iv|none	48526	0.9983720067592631	0.35430421014909363
29_sov_ng_er_d_pa	29	29_sov_ng_er_d_pa	sov	ng	erg-abs	er	deranking	d	poss-acc	pa	ovs	complexity_bucket	20	anc_overt_arg	1700	0.6970588235294117	iv_plain	43682	0.9983059383727851	0.3012471148433734
29_sov_ng_er_d_pa	29	29_sov_ng_er_d_pa	sov	ng	erg-abs	er	deranking	d	poss-acc	pa	ovs	construction_detail	20	tv_indirect_obj	73	0.9863013698630136	iv_particle	4891	0.998773257002658	0.012471887139644311
29_sov_ng_er_d_pa	29	29_sov_ng_er_d_pa	sov	ng	erg-abs	er	deranking	d	poss-acc	pa	ovs	detail_x_anc	20	tv_pp|arg	232	0.6077586206896551	cv_depth2plus|bare	125	1.0	0.39224137931034486
30_sov_ng_er_d_ep	30	30_sov_ng_er_d_ep	sov	ng	erg-abs	er	deranking	d	erg-poss	ep	vos	top_construction	20	cv	36439	0.9933862070858146	iv	49009	0.9979391540329328	0.004552946947118164
30_sov_ng_er_d_ep	30	30_sov_ng_er_d_ep	sov	ng	erg-abs	er	deranking	d	erg-poss	ep	vos	anc_bucket	20	arg	1700	0.8205882352941176	none	214145	0.9962502043008242	0.1756619690067066
30_sov_ng_er_d_ep	30	30_sov_ng_er_d_ep	sov	ng	erg-abs	er	deranking	d	erg-poss	ep	vos	top_x_anc	20	iv|arg	59	0.6779661016949152	iv|none	48526	0.9983307917405102	0.320364690045595
30_sov_ng_er_d_ep	30	30_sov_ng_er_d_ep	sov	ng	erg-abs	er	deranking	d	erg-poss	ep	vos	complexity_bucket	20	anc_overt_arg	1700	0.8205882352941176	iv_plain	43682	0.9982143674740167	0.1776261321798991
30_sov_ng_er_d_ep	30	30_sov_ng_er_d_ep	sov	ng	erg-abs	er	deranking	d	erg-poss	ep	vos	construction_detail	20	tv_pp	21873	0.9920907054359256	tv_indirect_obj	73	1.0	0.00790929456407441
30_sov_ng_er_d_ep	30	30_sov_ng_er_d_ep	sov	ng	erg-abs	er	deranking	d	erg-poss	ep	vos	detail_x_anc	20	iv_plain|arg	53	0.660377358490566	tv_particle|bare	75	1.0	0.339622641509434
31_sov_ng_er_d_no	31	31_sov_ng_er_d_no	sov	ng	erg-abs	er	deranking	d	nomn	no	ovs	top_construction	20	cv	36439	0.9931941052169379	iv	49009	0.99822481585015	0.005030710633212143
31_sov_ng_er_d_no	31	31_sov_ng_er_d_no	sov	ng	erg-abs	er	deranking	d	nomn	no	ovs	anc_bucket	20	arg	1700	0.8335294117647059	none	214145	0.996441663358939	0.16291225159423317
31_sov_ng_er_d_no	31	31_sov_ng_er_d_no	sov	ng	erg-abs	er	deranking	d	nomn	no	ovs	top_x_anc	20	iv|arg	59	0.6440677966101694	iv|none	48526	0.9986811193999093	0.3546133227897399
31_sov_ng_er_d_no	31	31_sov_ng_er_d_no	sov	ng	erg-abs	er	deranking	d	nomn	no	ovs	complexity_bucket	20	anc_overt_arg	1700	0.8335294117647059	iv_plain	43682	0.9985806510690902	0.16505123930438437
31_sov_ng_er_d_no	31	31_sov_ng_er_d_no	sov	ng	erg-abs	er	deranking	d	nomn	no	ovs	construction_detail	20	tv_pp	21873	0.9922278608329904	tv_indirect_obj	73	1.0	0.007772139167009584
31_sov_ng_er_d_no	31	31_sov_ng_er_d_no	sov	ng	erg-abs	er	deranking	d	nomn	no	ovs	detail_x_anc	20	iv_plain|arg	53	0.6415094339622641	tv_particle|bare	75	1.0	0.3584905660377359
32_svo_gn_ac_b_se	32	32_svo_gn_ac_b_se	svo	gn	nom-acc	ac	balancing	b	sent	se	svo	top_construction	20	cv	36439	0.9925354702379319	iv	49009	0.9980819849415413	0.005546514703609451
32_svo_gn_ac_b_se	32	32_svo_gn_ac_b_se	svo	gn	nom-acc	ac	balancing	b	sent	se	svo	anc_bucket	20	arg	1700	0.58	none	214145	0.9989166219150576	0.41891662191505763
32_svo_gn_ac_b_se	32	32_svo_gn_ac_b_se	svo	gn	nom-acc	ac	balancing	b	sent	se	svo	top_x_anc	20	iv|arg	59	0.288135593220339	cop_n|none	37046	0.9996220914538682	0.7114864982335292
32_svo_gn_ac_b_se	32	32_svo_gn_ac_b_se	svo	gn	nom-acc	ac	balancing	b	sent	se	svo	complexity_bucket	20	anc_overt_arg	1700	0.58	cop_n	37046	0.9996220914538682	0.4196220914538682
32_svo_gn_ac_b_se	32	32_svo_gn_ac_b_se	svo	gn	nom-acc	ac	balancing	b	sent	se	svo	construction_detail	20	cv_depth1	32381	0.9924338346561256	tv_indirect_obj	73	1.0	0.0075661653438744425
32_svo_gn_ac_b_se	32	32_svo_gn_ac_b_se	svo	gn	nom-acc	ac	balancing	b	sent	se	svo	detail_x_anc	20	iv_plain|arg	53	0.32075471698113206	tv_particle|none	4621	1.0	0.679245283018868
33_svo_gn_ac_b_pa	33	33_svo_gn_ac_b_pa	svo	gn	nom-acc	ac	balancing	b	poss-acc	pa	svo	top_construction	20	cv	36439	0.9951974532780812	cop_n	38963	0.9991787080050304	0.003981254726949213
33_svo_gn_ac_b_pa	33	33_svo_gn_ac_b_pa	svo	gn	nom-acc	ac	balancing	b	poss-acc	pa	svo	anc_bucket	20	arg	1700	0.9329411764705883	none	214145	0.998888603516309	0.06594742704572076
33_svo_gn_ac_b_pa	33	33_svo_gn_ac_b_pa	svo	gn	nom-acc	ac	balancing	b	poss-acc	pa	svo	top_x_anc	20	iv|arg	59	0.7966101694915254	cop_n|none	37046	0.999838039194515	0.20322786970298956
33_svo_gn_ac_b_pa	33	33_svo_gn_ac_b_pa	svo	gn	nom-acc	ac	balancing	b	poss-acc	pa	svo	complexity_bucket	20	anc_overt_arg	1700	0.9329411764705883	cop_n	37046	0.999838039194515	0.0668968627239267
33_svo_gn_ac_b_pa	33	33_svo_gn_ac_b_pa	svo	gn	nom-acc	ac	balancing	b	poss-acc	pa	svo	construction_detail	20	cv_depth1	32381	0.994997066180785	tv_indirect_obj	73	1.0	0.005002933819215016
33_svo_gn_ac_b_pa	33	33_svo_gn_ac_b_pa	svo	gn	nom-acc	ac	balancing	b	poss-acc	pa	svo	detail_x_anc	20	iv_plain|arg	53	0.7924528301886793	tv_pp+particle|none	1674	1.0	0.2075471698113207
34_svo_gn_ac_b_ep	34	34_svo_gn_ac_b_ep	svo	gn	nom-acc	ac	balancing	b	erg-poss	ep	sov	top_construction	20	cv	36439	0.9955267707675842	cop_n	38963	0.9994610271283012	0.003934256360716981
34_svo_gn_ac_b_ep	34	34_svo_gn_ac_b_ep	svo	gn	nom-acc	ac	balancing	b	erg-poss	ep	sov	anc_bucket	20	arg	1700	0.9552941176470588	none	214145	0.9989212916481823	0.04362717400112348
34_svo_gn_ac_b_ep	34	34_svo_gn_ac_b_ep	svo	gn	nom-acc	ac	balancing	b	erg-poss	ep	sov	top_x_anc	20	cv|arg	259	0.9111969111969112	cop_n|none	37046	0.9998920261296766	0.0886951149327655
34_svo_gn_ac_b_ep	34	34_svo_gn_ac_b_ep	svo	gn	nom-acc	ac	balancing	b	erg-poss	ep	sov	complexity_bucket	20	anc_overt_arg	1700	0.9552941176470588	cop_n	37046	0.9998920261296766	0.0445979084826178
34_svo_gn_ac_b_ep	34	34_svo_gn_ac_b_ep	svo	gn	nom-acc	ac	balancing	b	erg-poss	ep	sov	construction_detail	20	cv_depth1	32381	0.9951823600259412	tv_indirect_obj	73	1.0	0.004817639974058818
34_svo_gn_ac_b_ep	34	34_svo_gn_ac_b_ep	svo	gn	nom-acc	ac	balancing	b	erg-poss	ep	sov	detail_x_anc	20	cv_depth2plus|arg	30	0.9	tv_pp+particle|none	1674	1.0	0.09999999999999998
35_svo_gn_ac_b_no	35	35_svo_gn_ac_b_no	svo	gn	nom-acc	ac	balancing	b	nomn	no	svo	top_construction	20	cv	36439	0.9960481901259639	iv	49009	0.9988369483156155	0.00278875818965163
35_svo_gn_ac_b_no	35	35_svo_gn_ac_b_no	svo	gn	nom-acc	ac	balancing	b	nomn	no	svo	anc_bucket	20	arg	1700	0.9070588235294118	none	214145	0.9990146863106774	0.09195586278126555
35_svo_gn_ac_b_no	35	35_svo_gn_ac_b_no	svo	gn	nom-acc	ac	balancing	b	nomn	no	svo	top_x_anc	20	iv|arg	59	0.7966101694915254	cop_n|none	37046	0.9995681045187065	0.20295793502718107
35_svo_gn_ac_b_no	35	35_svo_gn_ac_b_no	svo	gn	nom-acc	ac	balancing	b	nomn	no	svo	complexity_bucket	20	anc_overt_arg	1700	0.9070588235294118	cop_n	37046	0.9995681045187065	0.09250928098929467
35_svo_gn_ac_b_no	35	35_svo_gn_ac_b_no	svo	gn	nom-acc	ac	balancing	b	nomn	no	svo	construction_detail	20	cv_depth1	32381	0.9957073592538834	tv_pp+particle	1742	1.0	0.004292640746116572
35_svo_gn_ac_b_no	35	35_svo_gn_ac_b_no	svo	gn	nom-acc	ac	balancing	b	nomn	no	svo	detail_x_anc	20	iv_plain|arg	53	0.7924528301886793	tv_pp+particle|none	1674	1.0	0.2075471698113207
36_svo_gn_ac_d_se	36	36_svo_gn_ac_d_se	svo	gn	nom-acc	ac	deranking	d	sent	se	svo	top_construction	20	cv	36439	0.9803507231263207	iv	49009	0.9970617641657654	0.016711041039444763
36_svo_gn_ac_d_se	36	36_svo_gn_ac_d_se	svo	gn	nom-acc	ac	deranking	d	sent	se	svo	anc_bucket	20	arg	1700	0.5147058823529411	none	214145	0.9966331224170538	0.4819272400641127
36_svo_gn_ac_d_se	36	36_svo_gn_ac_d_se	svo	gn	nom-acc	ac	deranking	d	sent	se	svo	top_x_anc	20	iv|arg	59	0.2033898305084746	cop_n|none	37046	0.999487124115964	0.7960972936074894
36_svo_gn_ac_d_se	36	36_svo_gn_ac_d_se	svo	gn	nom-acc	ac	deranking	d	sent	se	svo	complexity_bucket	20	anc_overt_arg	1700	0.5147058823529411	cop_n	37046	0.999487124115964	0.48478124176302284
36_svo_gn_ac_d_se	36	36_svo_gn_ac_d_se	svo	gn	nom-acc	ac	deranking	d	sent	se	svo	construction_detail	20	cv_depth1	32381	0.9791544424199377	tv_indirect_obj	73	1.0	0.020845557580062346
36_svo_gn_ac_d_se	36	36_svo_gn_ac_d_se	svo	gn	nom-acc	ac	deranking	d	sent	se	svo	detail_x_anc	20	iv_plain|arg	53	0.22641509433962265	cv_depth2plus|bare	125	1.0	0.7735849056603774
37_svo_gn_ac_d_pa	37	37_svo_gn_ac_d_pa	svo	gn	nom-acc	ac	deranking	d	poss-acc	pa	svo	top_construction	20	cv	36439	0.985866791075496	cop_n	38963	0.9989477196314452	0.013080928555949223
37_svo_gn_ac_d_pa	37	37_svo_gn_ac_d_pa	svo	gn	nom-acc	ac	deranking	d	poss-acc	pa	svo	anc_bucket	20	arg	1700	0.9188235294117647	none	214145	0.9972635363888954	0.07844000697713072
37_svo_gn_ac_d_pa	37	37_svo_gn_ac_d_pa	svo	gn	nom-acc	ac	deranking	d	poss-acc	pa	svo	top_x_anc	20	iv|arg	59	0.847457627118644	cop_n|none	37046	0.9996220914538682	0.15216446433522413
37_svo_gn_ac_d_pa	37	37_svo_gn_ac_d_pa	svo	gn	nom-acc	ac	deranking	d	poss-acc	pa	svo	complexity_bucket	20	anc_overt_arg	1700	0.9188235294117647	cop_n	37046	0.9996220914538682	0.08079856204210345
37_svo_gn_ac_d_pa	37	37_svo_gn_ac_d_pa	svo	gn	nom-acc	ac	deranking	d	poss-acc	pa	svo	construction_detail	20	cv_depth1	32381	0.9847132577746209	tv_indirect_obj	73	1.0	0.015286742225379069
37_svo_gn_ac_d_pa	37	37_svo_gn_ac_d_pa	svo	gn	nom-acc	ac	deranking	d	poss-acc	pa	svo	detail_x_anc	20	iv_plain|arg	53	0.8490566037735849	tv_particle|bare	75	1.0	0.15094339622641506
38_svo_gn_ac_d_ep	38	38_svo_gn_ac_d_ep	svo	gn	nom-acc	ac	deranking	d	erg-poss	ep	sov	top_construction	20	cv	36439	0.979060896292434	cop_n	38963	0.9989990503811308	0.019938154088696813
38_svo_gn_ac_d_ep	38	38_svo_gn_ac_d_ep	svo	gn	nom-acc	ac	deranking	d	erg-poss	ep	sov	anc_bucket	20	arg	1700	0.9247058823529412	none	214145	0.9958112493870975	0.07110536703415637
38_svo_gn_ac_d_ep	38	38_svo_gn_ac_d_ep	svo	gn	nom-acc	ac	deranking	d	erg-poss	ep	sov	top_x_anc	20	cv|arg	259	0.8532818532818532	cop_n|none	37046	0.9995681045187065	0.14628625123685324
38_svo_gn_ac_d_ep	38	38_svo_gn_ac_d_ep	svo	gn	nom-acc	ac	deranking	d	erg-poss	ep	sov	complexity_bucket	20	anc_overt_arg	1700	0.9247058823529412	cop_n	37046	0.9995681045187065	0.07486222216576532
38_svo_gn_ac_d_ep	38	38_svo_gn_ac_d_ep	svo	gn	nom-acc	ac	deranking	d	erg-poss	ep	sov	construction_detail	20	cv_depth1	32381	0.9773632685834286	tv_indirect_obj	73	1.0	0.02263673141657141
38_svo_gn_ac_d_ep	38	38_svo_gn_ac_d_ep	svo	gn	nom-acc	ac	deranking	d	erg-poss	ep	sov	detail_x_anc	20	cv_depth2plus|arg	30	0.8	tv_particle|bare	75	1.0	0.19999999999999996
39_svo_gn_ac_d_no	39	39_svo_gn_ac_d_no	svo	gn	nom-acc	ac	deranking	d	nomn	no	svo	top_construction	20	cv	36439	0.9773594225966684	iv	49009	0.9977759187088086	0.020416496112140137
39_svo_gn_ac_d_no	39	39_svo_gn_ac_d_no	svo	gn	nom-acc	ac	deranking	d	nomn	no	svo	anc_bucket	20	arg	1700	0.8147058823529412	none	214145	0.99557776273086	0.1808718803779188
39_svo_gn_ac_d_no	39	39_svo_gn_ac_d_no	svo	gn	nom-acc	ac	deranking	d	nomn	no	svo	top_x_anc	20	cv|arg	259	0.7606177606177607	cop_n|none	37046	0.999487124115964	0.2388693634982033
