model_id	id	language	clause_wo	np_wo	alignment	alignment_code	comp_system	comp_system_code	strategy	strategy_code	anc_wo	top_construction__cop_n	top_construction__cv	top_construction__iv	top_construction__tv	anc_bucket__arg	anc_bucket__bare	anc_bucket__none	top_x_anc__cop_n_arg	top_x_anc__cop_n_bare	top_x_anc__cop_n_none	top_x_anc__cv_arg	top_x_anc__cv_bare	top_x_anc__cv_none	top_x_anc__iv_arg	top_x_anc__iv_bare	top_x_anc__iv_none	top_x_anc__tv_arg	top_x_anc__tv_bare	top_x_anc__tv_none	complexity_bucket__anc_bare	complexity_bucket__anc_overt_arg	complexity_bucket__cop_n	complexity_bucket__cv_depth1	complexity_bucket__cv_depth2plus	complexity_bucket__iv_plain	complexity_bucket__pp_or_particle	complexity_bucket__tv_plain_obj	construction_detail__cop_n	construction_detail__cv_depth1	construction_detail__cv_depth2plus	construction_detail__iv_particle	construction_detail__iv_plain	construction_detail__tv_indirect_obj	construction_detail__tv_particle	construction_detail__tv_plain_obj	construction_detail__tv_pp	construction_detail__tv_ppplusparticle	detail_x_anc__cop_n_arg	detail_x_anc__cop_n_bare	detail_x_anc__cop_n_none	detail_x_anc__cv_depth1_arg	detail_x_anc__cv_depth1_bare	detail_x_anc__cv_depth1_none	detail_x_anc__cv_depth2plus_arg	detail_x_anc__cv_depth2plus_bare	detail_x_anc__cv_depth2plus_none	detail_x_anc__iv_particle_arg	detail_x_anc__iv_particle_bare	detail_x_anc__iv_particle_none	detail_x_anc__iv_plain_arg	detail_x_anc__iv_plain_bare	detail_x_anc__iv_plain_none	detail_x_anc__tv_indirect_obj_none	detail_x_anc__tv_particle_arg	detail_x_anc__tv_particle_bare	detail_x_anc__tv_particle_none	detail_x_anc__tv_plain_obj_arg	detail_x_anc__tv_plain_obj_bare	detail_x_anc__tv_plain_obj_none	detail_x_anc__tv_ppplusparticle_arg	detail_x_anc__tv_ppplusparticle_bare	detail_x_anc__tv_ppplusparticle_none	detail_x_anc__tv_pp_arg	detail_x_anc__tv_pp_bare	detail_x_anc__tv_pp_none
10_sov_gn_er_b_ep	10	10_sov_gn_er_b_ep	sov	gn	erg-abs	er	balancing	b	erg-poss	ep	sov	0.9942766214100557	0.9926177996103076	0.9987553306535534	0.9947967479674796	0.8811764705882353	0.9933964972724663	0.9961848280370776	0.8747152619589977	0.9986468200270636	0.9955190843815797	0.8764478764478765	0.9897872340425532	0.9935723468075989	0.7288135593220338	1.0	0.9990726620780612	0.8950159066808059	0.9917716636667524	0.9959280950752394	0.9933964972724663	0.8811764705882353	0.9955190843815797	0.9920825733709169	0.9966352624495289	0.99901561283824	0.9954357366771159	0.9966137916503627	0.9942766214100557	0.9921867761959173	0.996057171020207	0.999386628501329	0.9986853438505825	1.0	0.9976694915254237	0.9956137844325066	0.9920449869702372	0.9885189437428243	0.8747152619589977	0.9986468200270636	0.9955190843815797	0.8777292576419214	0.9885714285714285	0.9931515658157032	0.8666666666666667	1.0	0.9969254419677172	0.8333333333333334	1.0	0.999587118084228	0.7169811320754716	1.0	0.99901561283824	1.0	0.875	0.9866666666666667	0.9984851763687513	0.9078751857355126	0.9932111337406653	0.996610067346662	0.6428571428571429	0.9629629629629629	0.9922341696535245	0.875	0.9889434889434889	0.9934700148845249
11_sov_gn_er_b_no	11	11_sov_gn_er_b_no	sov	gn	erg-abs	er	balancing	b	nomn	no	sov	0.9936863177886713	0.9921512665001784	0.9989389703931931	0.9947357723577236	0.8841176470588236	0.9928222796439851	0.9960073781783371	0.8838268792710706	0.9993234100135318	0.994763267289316	0.8918918918918919	0.9914893617021276	0.9929152978145979	0.7457627118644068	1.0	0.9992375221530726	0.8907741251325557	0.9899717150938545	0.9959815321477428	0.9928222796439851	0.8841176470588236	0.994763267289316	0.992289835848118	0.996971736204576	0.9992216473604688	0.9947084639498432	0.9966739909099118	0.9936863177886713	0.9917853061980791	0.9950714637752588	0.9991821713351053	0.9989120087039304	1.0	0.9976694915254237	0.9955423476968797	0.9917706761761075	0.9913892078071183	0.8838268792710706	0.9993234100135318	0.994763267289316	0.8820960698689956	0.9904761904761905	0.9926371294450518	0.9666666666666667	1.0	0.9951319497822189	0.8333333333333334	1.0	0.9993806771263418	0.7358490566037735	1.0	0.9992216473604688	1.0	0.8333333333333334	0.9866666666666667	0.998701579744644	0.9049034175334324	0.9908350305498982	0.9966703328160548	0.8571428571428571	0.9814814814814815	0.992831541218638	0.8577586206896551	0.9877149877149877	0.9934220002880876
12_sov_gn_er_d_se	12	12_sov_gn_er_d_se	sov	gn	erg-abs	er	deranking	d	sent	se	sov	0.989374534815081	0.9917396196382996	0.9974086392295293	0.9897052845528456	0.41352941176470587	0.9935400516795866	0.9962035069695767	0.489749430523918	0.9986468200270636	0.9949252280948011	0.42857142857142855	0.9940425531914894	0.9958291672618197	0.11864406779661017	0.9976415094339622	0.9984750443061452	0.39236479321314954	0.9910002571355104	0.995671597127223	0.9935400516795866	0.41352941176470587	0.9949252280948011	0.9953158680152545	0.9976446837146703	0.9983517238221693	0.9952351097178683	0.9963428949823917	0.989374534815081	0.991538247737871	0.9933464760965993	0.9985687998364343	0.9972800217598259	1.0	0.9947033898305084	0.9903989027317408	0.9867416449503955	0.9850746268656716	0.489749430523918	0.9986468200270636	0.9949252280948011	0.42358078602620086	0.9933333333333333	0.9956594431226288	0.4666666666666667	1.0	0.997181655137074	0.16666666666666666	1.0	0.999587118084228	0.11320754716981132	0.9973890339425587	0.9983517238221693	1.0	0.3333333333333333	1.0	0.998052369616966	0.39821693907875183	0.9918533604887984	0.996338872734395	0.35714285714285715	0.9814814814814815	0.9904420549581839	0.38362068965517243	0.9877149877149877	0.9934220002880876
13_sov_gn_er_d_pa	13	13_sov_gn_er_d_pa	sov	gn	erg-abs	er	deranking	d	poss-acc	pa	sov	0.990657803557221	0.9947858064162024	0.9981227937725724	0.9928048780487805	0.6858823529411765	0.9902383003158197	0.9964883606901865	0.6059225512528473	0.9959404600811907	0.9950062084975436	0.7799227799227799	0.9931914893617021	0.9964290815597772	0.7288135593220338	0.9952830188679245	0.9984750443061452	0.694591728525981	0.9866289534584726	0.9960670314637483	0.9902383003158197	0.6858823529411765	0.9950062084975436	0.9959376554468579	0.9976446837146703	0.9983975092715535	0.9958620689655172	0.9965836920205882	0.990657803557221	0.9945955961829468	0.9963035978314441	0.9989777141688816	0.9980280157758737	1.0	0.996822033898305	0.9936564178763287	0.9894847528916929	0.9890929965556832	0.6059225512528473	0.9959404600811907	0.9950062084975436	0.777292576419214	0.9923809523809524	0.9962703363127773	0.8	1.0	0.9976940814757879	0.8333333333333334	1.0	0.9991742361684558	0.7169811320754716	0.9947780678851175	0.9983975092715535	1.0	0.625	1.0	0.998701579744644	0.725111441307578	0.9891378139850645	0.9965799346119657	0.6428571428571429	0.9629629629629629	0.992831541218638	0.6163793103448276	0.9778869778869779	0.99409420463821
14_sov_gn_er_d_ep	14	14_sov_gn_er_d_ep	sov	gn	erg-abs	er	deranking	d	erg-poss	ep	sov	0.9942766214100557	0.9948132495403277	0.9985308820828828	0.9947154471544716	0.8647058823529412	0.9936836060867069	0.996591094818931	0.8792710706150342	0.9986468200270636	0.995465097446418	0.8301158301158301	0.9923404255319149	0.9961148407370376	0.7627118644067796	1.0	0.9988047644561678	0.8738069989395546	0.9915145281563383	0.9960670314637483	0.9936836060867069	0.8647058823529412	0.995465097446418	0.9956474879787763	0.9976446837146703	0.9987409001419348	0.995485893416928	0.9967642897992355	0.9942766214100557	0.9946264784904728	0.9963035978314441	0.9991821713351053	0.9984586789972347	1.0	0.9980932203389831	0.9954280489198766	0.9921364239016138	0.9890929965556832	0.8792710706150342	0.9986468200270636	0.995465097446418	0.8296943231441049	0.9914285714285714	0.9959488135811202	0.8333333333333334	1.0	0.997437868306431	0.8333333333333334	1.0	0.9993806771263418	0.7547169811320755	1.0	0.9987409001419348	1.0	0.875	1.0	0.998701579744644	0.8736998514115899	0.9932111337406653	0.9967607310201437	0.7857142857142857	0.9629629629629629	0.991636798088411	0.8793103448275862	0.9864864864864865	0.9936140586738369
15_sov_gn_er_d_no	15	15_sov_gn_er_d_no	sov	gn	erg-abs	er	deranking	d	nomn	no	sov	0.9935323255396145	0.9941546145613217	0.9983268379277276	0.993790650406504	0.8594117647058823	0.9915302899799023	0.9959840295127134	0.8838268792710706	0.9979702300405954	0.9946552934189926	0.8416988416988417	0.9906382978723405	0.995400657048993	0.7288135593220338	1.0	0.9986399043811565	0.8610816542948038	0.9884289020313706	0.9953509746922025	0.9915302899799023	0.8594117647058823	0.9946552934189926	0.9947769855745315	0.9973082099596231	0.9985806510690902	0.9949592476489029	0.9960117990548716	0.9935323255396145	0.9939470677249004	0.99581074420897	0.9989777141688816	0.9982546806292216	0.9863013698630136	0.9972457627118644	0.9945850954394788	0.9909934622594065	0.9879448909299655	0.8838268792710706	0.9979702300405954	0.9946552934189926	0.834061135371179	0.9895238095238095	0.9952736158446402	0.9	1.0	0.9964130156290033	0.8333333333333334	1.0	0.9991742361684558	0.7169811320754716	1.0	0.9985806510690902	0.9863013698630136	0.875	0.9866666666666667	0.998052369616966	0.8766716196136701	0.9891378139850645	0.9960224790200835	0.6428571428571429	0.9629629629629629	0.991636798088411	0.8275862068965517	0.9877149877149877	0.9929418543237144
16_sov_ng_ac_b_se	16	16_sov_ng_ac_b_se	sov	ng	nom-acc	ac	balancing	b	sent	se	sov	0.9911967764289198	0.9855374735859931	0.99704135975025	0.9915548780487805	0.4229411764705882	0.9938271604938271	0.9961614793714539	0.5330296127562643	0.996617050067659	0.9964098688117475	0.3127413127413127	0.985531914893617	0.9905156406227682	0.0847457627118644	0.9952830188679245	0.9981659316654989	0.42311770943796395	0.9951144253021342	0.9971357729138167	0.9938271604938271	0.4229411764705882	0.9964098688117475	0.9903415685624275	0.9899057873485868	0.9980770111258642	0.9958871473354232	0.9973211329500647	0.9911967764289198	0.9856706093079275	0.9844751108920651	0.9977509711715395	0.9969626909651389	0.9863013698630136	0.9966101694915255	0.9917133386672763	0.9898962190828876	0.9925373134328358	0.5330296127562643	0.996617050067659	0.9964098688117475	0.31004366812227074	0.9857142857142858	0.9906436885087776	0.3333333333333333	0.984	0.9894952600563669	0.16666666666666666	0.975609756097561	0.9989677952105698	0.07547169811320754	0.9973890339425587	0.9980770111258642	0.9863013698630136	0.5	1.0	0.9991343864964294	0.42199108469539376	0.9952477936184657	0.9973332529793741	0.35714285714285715	1.0	0.997610513739546	0.4224137931034483	0.9938574938574939	0.99606280309214
17_sov_ng_ac_b_pa	17	17_sov_ng_ac_b_pa	sov	ng	nom-acc	ac	balancing	b	poss-acc	pa	ovs	0.9947899289069116	0.9877878097642636	0.9983472423432431	0.9957723577235772	0.8511764705882353	0.9906689635371806	0.9961381307058301	0.856492027334852	0.996617050067659	0.9963558818765859	0.833976833976834	0.9719148936170213	0.9894586487644622	0.7457627118644068	0.9952830188679245	0.9986811193999093	0.8600212089077413	0.9935716122396503	0.9972319596443229	0.9906689635371806	0.8511764705882353	0.9963558818765859	0.9893052561764218	0.9865410497981157	0.9986035437937824	0.9958620689655172	0.9974716310989374	0.9947899289069116	0.9880485469874309	0.9857072449482503	0.9991821713351053	0.9982546806292216	1.0	0.9983050847457627	0.996185278317522	0.9939651625291456	0.994833524684271	0.856492027334852	0.996617050067659	0.9963558818765859	0.834061135371179	0.9714285714285714	0.9897434248601377	0.8333333333333334	0.976	0.9871893415321548	1.0	0.975609756097561	0.9993806771263418	0.7169811320754716	0.9973890339425587	0.9986035437937824	1.0	0.9166666666666666	1.0	0.998701579744644	0.8826151560178306	0.9932111337406653	0.9974688502855077	0.8571428571428571	1.0	0.9958183990442055	0.7887931034482759	0.9938574938574939	0.9962548614778893
18_sov_ng_ac_b_ep	18	18_sov_ng_ac_b_ep	sov	ng	nom-acc	ac	balancing	b	erg-poss	ep	vos	0.9962528552729513	0.9931392189686874	0.9978575363708706	0.996239837398374	0.8864705882352941	0.9964111398219926	0.996950664269537	0.9179954441913439	0.9979702300405954	0.9971116989688495	0.8301158301158301	0.9931914893617021	0.9943436651906871	0.711864406779661	0.9952830188679245	0.9982277541936282	0.8981972428419936	0.9969143738750321	0.9971998974008208	0.9964111398219926	0.8864705882352941	0.9971116989688495	0.9943210081246892	0.9946164199192463	0.9981456892999405	0.9964137931034482	0.9974565812840502	0.9962528552729513	0.9931750100367499	0.9928536224741252	0.9985687998364343	0.9977786844371912	1.0	0.9987288135593221	0.9966424734255344	0.9944223471860284	0.9959816303099885	0.9179954441913439	0.9979702300405954	0.9971116989688495	0.8296943231441049	0.9942857142857143	0.9943411999228345	0.8333333333333334	0.984	0.994363310274148	0.8333333333333334	0.975609756097561	0.9989677952105698	0.6981132075471698	0.9973890339425587	0.9981456892999405	1.0	0.875	1.0	0.999350789872322	0.9108469539375929	0.9979633401221996	0.9974537839181595	0.9285714285714286	1.0	0.996415770609319	0.8620689655172413	0.9926289926289926	0.9959667738992654
19_sov_ng_ac_b_no	19	19_sov_ng_ac_b_no	sov	ng	nom-acc	ac	balancing	b	nomn	no	ovs	0.9952262402792392	0.9933862070858146	0.9980615805260258	0.9960569105691057	0.8494117647058823	0.9928222796439851	0.9971794811926499	0.8382687927107062	0.9945872801082544	0.9971116989688495	0.8223938223938224	0.9914893617021276	0.9947150407084702	0.7457627118644068	0.9952830188679245	0.9983926142686395	0.8685047720042418	0.9922859346875803	0.9974991450068399	0.9928222796439851	0.8494117647058823	0.9971116989688495	0.9951500580334937	0.9919246298788694	0.9983059383727851	0.9963636363636363	0.997938175360443	0.9952262402792392	0.9937308915722183	0.9906357811729917	0.9989777141688816	0.9979600163198694	1.0	0.9985169491525424	0.9967424848554121	0.993416540940886	0.994833524684271	0.8382687927107062	0.9945872801082544	0.9971116989688495	0.834061135371179	0.9923809523809524	0.994952093112983	0.7333333333333333	0.984	0.9928260312580066	1.0	0.975609756097561	0.9991742361684558	0.7169811320754716	0.9973890339425587	0.9983059383727851	1.0	0.8333333333333334	1.0	0.999350789872322	0.8959881129271917	0.9928716904276986	0.9979359076733009	0.9285714285714286	0.9814814814814815	0.9958183990442055	0.7887931034482759	0.9901719901719902	0.9958227301099535
20_sov_ng_ac_d_se	20	20_sov_ng_ac_d_se	sov	ng	nom-acc	ac	deranking	d	sent	se	sov	0.9916844185509329	0.9870742885370071	0.9971433818278276	0.9919004065040651	0.45647058823529413	0.9912431811656618	0.9965117093558103	0.5831435079726651	0.9972936400541272	0.9963018949414242	0.37065637065637064	0.9804255319148936	0.991858305956292	0.1016949152542373	0.9952830188679245	0.9982483617030046	0.4432661717921527	0.9917716636667524	0.9974350205198358	0.9912431811656618	0.45647058823529413	0.9963018949414242	0.992289835848118	0.9892328398384926	0.9981456892999405	0.9959373040752351	0.9977575775817957	0.9916844185509329	0.9874617831444366	0.9839822572695909	0.9979554283377632	0.9970533569064781	0.9863013698630136	0.9955508474576271	0.9921419590810379	0.9904905591368354	0.9902411021814007	0.5831435079726651	0.9972936400541272	0.9963018949414242	0.3799126637554585	0.98	0.9921869976207318	0.3	0.984	0.98923904688701	0.0	1.0	0.9991742361684558	0.11320754716981132	0.9947780678851175	0.9981456892999405	0.9863013698630136	0.4166666666666667	1.0	0.9984851763687513	0.4457652303120357	0.9901561439239647	0.997770177632471	0.35714285714285715	1.0	0.995221027479092	0.44396551724137934	0.9963144963144963	0.9963508906707639
21_sov_ng_ac_d_pa	21	21_sov_ng_ac_d_pa	sov	ng	nom-acc	ac	deranking	d	poss-acc	pa	ovs	0.9949695865308112	0.9878701391366393	0.9978371319553552	0.9957317073170732	0.8505882352941176	0.986505885730692	0.9961894977702024	0.856492027334852	0.9979702300405954	0.99649084921449	0.8301158301158301	0.9625531914893617	0.989887158977289	0.6779661016949152	0.9952830188679245	0.9982483617030046	0.8642629904559915	0.9884289020313706	0.9973602086183311	0.986505885730692	0.8505882352941176	0.99649084921449	0.9899684961034654	0.984185733512786	0.9981227965752484	0.9961379310344828	0.9975769798031484	0.9949695865308112	0.9886353108304252	0.9817644159684573	0.999386628501329	0.9976653520105172	1.0	0.9995762711864407	0.9961567036232712	0.993416540940886	0.9971297359357061	0.856492027334852	0.9979702300405954	0.99649084921449	0.834061135371179	0.9666666666666667	0.9905150794161147	0.8	0.928	0.9848834230079426	1.0	1.0	0.9993806771263418	0.6415094339622641	0.9947780678851175	0.9981227965752484	1.0	0.9583333333333334	1.0	0.9997835966241073	0.8900445765230312	0.988458927359131	0.9975743148569448	0.9285714285714286	1.0	0.997610513739546	0.7758620689655172	0.9864864864864865	0.9961108176885773
22_sov_ng_ac_d_ep	22	22_sov_ng_ac_d_ep	sov	ng	nom-acc	ac	deranking	d	erg-poss	ep	vos	0.9960731976490517	0.9919317215071763	0.9985920953294293	0.9967784552845529	0.888235294117647	0.9951191501579099	0.9971561325270261	0.9225512528473804	0.9972936400541272	0.9968957512282027	0.8146718146718147	0.9872340425531915	0.9934009427224683	0.7627118644067796	1.0	0.9988665869842971	0.9003181336161188	0.9961429673437902	0.9977770177838577	0.9951191501579099	0.888235294117647	0.9968957512282027	0.9934919582158845	0.9912516823687753	0.9988095783160111	0.9968652037617555	0.9979833248051049	0.9960731976490517	0.9920632469658133	0.9908822079842287	0.999386628501329	0.9985040119679043	1.0	0.9987288135593221	0.9971282432277975	0.9953367164997943	0.9954075774971297	0.9225512528473804	0.9972936400541272	0.9968957512282027	0.8078602620087336	0.9885714285714285	0.9935373930936917	0.8666666666666667	0.976	0.9923136049192929	1.0	1.0	0.9993806771263418	0.7358490566037735	1.0	0.9988095783160111	1.0	0.8333333333333334	1.0	0.9995671932482146	0.9167904903417533	0.9962661235573659	0.9979811067753454	0.9285714285714286	1.0	0.9958183990442055	0.8577586206896551	0.995085995085995	0.9968790512315744
23_sov_ng_ac_d_no	23	23_sov_ng_ac_d_no	sov	ng	nom-acc	ac	deranking	d	nomn	no	ovs	0.9957138824012525	0.9934410933340652	0.99822481585015	0.99625	0.8564705882352941	0.9931093884582257	0.9973382521188914	0.8747152619589977	0.9959404600811907	0.9971386924364304	0.8146718146718147	0.9914893617021276	0.9948293100985574	0.7966101694915254	0.9976415094339622	0.9984750443061452	0.8632025450689289	0.9920287991771664	0.997766330369357	0.9931093884582257	0.8564705882352941	0.9971386924364304	0.9951086055380534	0.9912516823687753	0.9983746165468614	0.997141065830721	0.9979682749902177	0.9957138824012525	0.9937926561872703	0.9906357811729917	0.999386628501329	0.9980960152318782	1.0	0.9989406779661016	0.9967281975082867	0.994193754857587	0.9954075774971297	0.8747152619589977	0.9959404600811907	0.9971386924364304	0.8209606986899564	0.9914285714285714	0.9951450067519774	0.7666666666666667	0.992	0.9923136049192929	1.0	1.0	0.9993806771263418	0.7735849056603774	0.9973890339425587	0.9983746165468614	1.0	0.9166666666666666	1.0	0.999350789872322	0.8930163447251115	0.9925322471147319	0.9979660404079972	0.7857142857142857	0.9814814814814815	0.997610513739546	0.7758620689655172	0.9901719901719902	0.9967830220386997
24_sov_ng_er_b_se	24	24_sov_ng_er_b_se	sov	ng	erg-abs	er	balancing	b	sent	se	sov	0.9892975386905526	0.9839732155108537	0.9972862127364361	0.9903048780487805	0.3723529411764706	0.9922480620155039	0.9954843680683649	0.4191343963553531	0.9972936400541272	0.9957350321222265	0.3861003861003861	0.9829787234042553	0.988430224253678	0.13559322033898305	0.9976415094339622	0.9983307917405102	0.3616118769883351	0.9925430701979944	0.9965479651162791	0.9922480620155039	0.3723529411764706	0.9957350321222265	0.9858232465594429	0.996971736204576	0.9982143674740167	0.9953103448275862	0.9970953857267556	0.9892975386905526	0.9830147308606899	0.9916214884179398	0.9979554283377632	0.9972120223038216	1.0	0.9923728813559322	0.9908275231455024	0.9882046358524208	0.9896670493685419	0.4191343963553531	0.9972936400541272	0.9957350321222265	0.388646288209607	0.981904761904762	0.9874284611922063	0.36666666666666664	0.992	0.9964130156290033	0.0	0.975609756097561	0.9993806771263418	0.1509433962264151	1.0	0.9982143674740167	1.0	0.16666666666666666	0.9866666666666667	0.99675394936161	0.3655274888558692	0.9925322471147319	0.9970921911018035	0.21428571428571427	1.0	0.9958183990442055	0.3793103448275862	0.9926289926289926	0.9948144235847698
25_sov_ng_er_b_pa	25	25_sov_ng_er_b_pa	sov	ng	erg-abs	er	balancing	b	poss-acc	pa	ovs	0.9924287144213741	0.989379510963528	0.9984288600053052	0.9938109756097561	0.6935294117647058	0.9909560723514211	0.9963389292301945	0.6537585421412301	0.9945872801082544	0.9963558818765859	0.722007722007722	0.9812765957446808	0.9916297671761177	0.6440677966101694	1.0	0.9988459794749207	0.7073170731707317	0.9915145281563383	0.9967937756497948	0.9909560723514211	0.6935294117647058	0.9963558818765859	0.9903830210578677	0.9979811574697174	0.9987866855913191	0.9956363636363637	0.9972308340607411	0.9924287144213741	0.9886044285228992	0.9955643173977329	0.9989777141688816	0.9983680130558955	1.0	0.997457627118644	0.9944850840096011	0.9909477437937183	0.9925373134328358	0.6537585421412301	0.9945872801082544	0.9963558818765859	0.7161572052401747	0.9809523809523809	0.9908687544209376	0.7666666666666667	0.984	0.9976940814757879	0.6666666666666666	1.0	0.9993806771263418	0.6415094339622641	1.0	0.9987866855913191	1.0	0.8333333333333334	1.0	0.9982687729928587	0.7340267459138187	0.9921928038017651	0.9972277884079369	0.8571428571428571	0.9814814814814815	0.994026284348865	0.6077586206896551	0.9889434889434889	0.995294569549143
26_sov_ng_er_b_ep	26	26_sov_ng_er_b_ep	sov	ng	erg-abs	er	balancing	b	erg-poss	ep	vos	0.9940199676616277	0.9906967809215401	0.9982044114346345	0.9952134146341464	0.8694117647058823	0.9936836060867069	0.9959606808470896	0.876993166287016	0.9959404600811907	0.9953301301085138	0.803088803088803	0.9846808510638297	0.9922868161691187	0.7457627118644068	0.9952830188679245	0.9985368668342745	0.8918345705196182	0.9953715608125482	0.9962487175102599	0.9936836060867069	0.8694117647058823	0.9953301301085138	0.9916265959210745	0.9956258411843876	0.9984890801703219	0.9952852664576802	0.9966438912801373	0.9940199676616277	0.9903029554368302	0.9938393297190734	0.9985687998364343	0.9981640146878825	1.0	0.9976694915254237	0.9956995085152589	0.9931879486124445	0.9942594718714122	0.876993166287016	0.9959404600811907	0.9953301301085138	0.7947598253275109	0.9847619047619047	0.9919297794354061	0.8666666666666667	0.984	0.9951319497822189	0.8333333333333334	0.975609756097561	0.9989677952105698	0.7358490566037735	0.9973890339425587	0.9984890801703219	1.0	0.9166666666666666	1.0	0.998052369616966	0.9004457652303121	0.9962661235573659	0.9966402000813583	0.8571428571428571	0.9814814814814815	0.9958183990442055	0.8663793103448276	0.9926289926289926	0.9946223651990205
27_sov_ng_er_b_no	27	27_sov_ng_er_b_no	sov	ng	erg-abs	er	balancing	b	nomn	no	ovs	0.9938916407874137	0.9909437690386673	0.9981227937725724	0.9942886178861788	0.8423529411764706	0.9909560723514211	0.9958392677858461	0.8678815489749431	0.993234100135318	0.9954111105112563	0.806949806949807	0.9889361702127659	0.992372518211684	0.6779661016949152	0.9976415094339622	0.998516259324898	0.8504772004241782	0.9899717150938545	0.9959174076607387	0.9909560723514211	0.8423529411764706	0.9954111105112563	0.9914193334438733	0.9962987886944819	0.9984432947209377	0.9951347962382445	0.9963729946121662	0.9938916407874137	0.9904264846669343	0.9950714637752588	0.998773257002658	0.9980506822612085	1.0	0.997457627118644	0.9949422791176135	0.9917249577104192	0.9913892078071183	0.8678815489749431	0.993234100135318	0.9954111105112563	0.7903930131004366	0.9885714285714285	0.9919619317085718	0.9333333333333333	0.992	0.9956443761209326	0.8333333333333334	0.975609756097561	0.9991742361684558	0.660377358490566	1.0	0.9984432947209377	1.0	0.9166666666666666	1.0	0.9978359662410734	0.8736998514115899	0.9904955872369314	0.9963690054690914	0.8571428571428571	0.9814814814814815	0.992831541218638	0.7758620689655172	0.9877149877149877	0.9942862630239593
28_sov_ng_er_d_se	28	28_sov_ng_er_d_se	sov	ng	erg-abs	er	deranking	d	sent	se	sov	0.9894258655647665	0.9892422953429019	0.9972862127364361	0.9904166666666666	0.40058823529411763	0.9941142693080678	0.9961708188377034	0.4760820045558087	0.9952638700947226	0.995276143173352	0.32432432432432434	0.9957446808510638	0.9939437223253821	0.1694915254237288	0.9952830188679245	0.9983101842311338	0.40084835630965004	0.9930573412188223	0.9962487175102599	0.9941142693080678	0.40058823529411763	0.995276143173352	0.9940722931520477	0.993943472409152	0.9982372601987088	0.9956112852664577	0.9965084429461518	0.9894258655647665	0.9892220746734196	0.9894036471168063	0.9975465140053159	0.9972573552744911	1.0	0.9930084745762712	0.9908560978397531	0.9884789466465506	0.9896670493685419	0.4760820045558087	0.9952638700947226	0.995276143173352	0.32751091703056767	0.9961904761904762	0.9938589158253488	0.3	0.992	0.994619523443505	0.0	0.975609756097561	0.9989677952105698	0.18867924528301888	0.9973890339425587	0.9982372601987088	1.0	0.20833333333333334	0.9733333333333334	0.997403159489288	0.42050520059435365	0.9938900203665988	0.9965046027752249	0.21428571428571427	1.0	0.9958183990442055	0.375	0.9914004914004914	0.9951985403562683
29_sov_ng_er_d_pa	29	29_sov_ng_er_d_pa	sov	ng	erg-abs	er	deranking	d	poss-acc	pa	ovs	0.9910427841798629	0.9936880814511924	0.9979391540329328	0.9929471544715447	0.6970588235294117	0.9938271604938271	0.9961894977702024	0.6765375854214123	0.993234100135318	0.9946822868865735	0.7567567567567568	0.9965957446808511	0.9953435223539494	0.6440677966101694	0.9976415094339622	0.9983720067592631	0.6935312831389183	0.9928002057084083	0.9959708447332422	0.9938271604938271	0.6970588235294117	0.9946822868865735	0.9951086055380534	0.9966352624495289	0.9983059383727851	0.995385579937304	0.9964933931312645	0.9910427841798629	0.9934529508044841	0.9955643173977329	0.998773257002658	0.9978466838931955	0.9863013698630136	0.9953389830508474	0.9937421419590811	0.9900790929456408	0.9908151549942594	0.6765375854214123	0.993234100135318	0.9946822868865735	0.7379912663755459	0.9961904761904762	0.9952414635714745	0.9	1.0	0.9961568024596464	0.8333333333333334	1.0	0.9989677952105698	0.6226415094339622	0.9973890339425587	0.9983059383727851	0.9863013698630136	0.7083333333333334	0.9866666666666667	0.9969703527375027	0.7221396731054978	0.993550577053632	0.9965046027752249	0.7142857142857143	1.0	0.992831541218638	0.6077586206896551	0.9901719901719902	0.9943342776203966
30_sov_ng_er_d_ep	30	30_sov_ng_er_d_ep	sov	ng	erg-abs	er	deranking	d	erg-poss	ep	vos	0.9937633139131997	0.9933862070858146	0.9979391540329328	0.994349593495935	0.8205882352941176	0.9952627045650302	0.9962502043008242	0.8838268792710706	0.9972936400541272	0.9949252280948011	0.7413127413127413	0.9940425531914894	0.9952292529638623	0.6779661016949152	0.9976415094339622	0.9983307917405102	0.8218451749734889	0.9946001542813062	0.9960777188782489	0.9952627045650302	0.8205882352941176	0.9949252280948011	0.9949842480517327	0.996971736204576	0.9982143674740167	0.9955109717868339	0.9965686422057008	0.9937633139131997	0.9932058923442759	0.9948250369640217	0.9991821713351053	0.997801350922526	1.0	0.9961864406779661	0.9949708538118642	0.9920907054359256	0.9925373134328358	0.8838268792710706	0.9972936400541272	0.9949252280948011	0.7510917030567685	0.9942857142857143	0.994952093112983	0.6666666666666666	0.992	0.997437868306431	0.8333333333333334	1.0	0.9993806771263418	0.660377358490566	0.9973890339425587	0.9982143674740167	1.0	0.75	1.0	0.997403159489288	0.8335809806835067	0.9959266802443992	0.9965648682446175	0.7142857142857143	0.9814814814814815	0.995221027479092	0.8017241379310345	0.9901719901719902	0.9942862630239593
