model_id	subset	clause_wo	np_wo	alignment	comp_system	strategy	anc_wo	accuracy_tie_ok	strict_unique_top1_accuracy	top5_accuracy	mrr	mean_rank	mean_n_unique_sentences	mean_own_sentence_group_size	mean_max_languages_count	mean_score_gap	mean_score_gap_when_wrong
21_sov_ng_ac_d_pa	anc	sov	ng	nom-acc	deranking	poss-acc	ovs	0.9598430648511423	0.0006923609508423724	0.9811908608354489	0.9683688382552504	1.2746365105008077	10.537387491345488	15.19524578813755	15.091276252019385	0.013305603094853449	0.3313401046551724
21_sov_ng_ac_d_pa	non_anc	sov	ng	nom-acc	deranking	poss-acc	ovs	0.9961894977702024	0	0.9967405262789232	0.9966020174091854	1.0432043708702048	6.623386023488758	24.883681617595556	24.872773121016134	0.0009547601405122697	0.25056018417892156
22_sov_ng_ac_d_ep	all	sov	ng	nom-acc	deranking	erg-poss	vos	0.9962614054063758	0.00026031030783937956	0.9971814677013253	0.9967574849472871	1.035725345696577	6.77561700275121	24.49072981136479	24.48437913747526	0.0009485712156491376	0.25372401096038416
22_sov_ng_ac_d_ep	anc	sov	ng	nom-acc	deranking	erg-poss	vos	0.9741518578352181	0.0066928225248096005	0.985229633048696	0.9789176909843065	1.1781675513501038	10.537387491345488	14.780521578582968	14.801869374567275	0.00773615746134318	0.29929259178571427
22_sov_ng_ac_d_ep	non_anc	sov	ng	nom-acc	deranking	erg-poss	vos	0.9971561325270261	0	0.9976651334376241	0.9974794240749025	1.0299610077284083	6.623386023488758	24.883681617595556	24.87621004459595	0.0006738918049452474	0.2369631536453202
23_sov_ng_ac_d_no	all	sov	ng	nom-acc	deranking	nomn	ovs	0.9961312502524561	4.936919631436509e-05	0.9972802060939541	0.9967143325828617	1.0366274555565032	6.77561700275121	24.49603924402296	24.485631319818143	0.0010448900891338398	0.27008469332946633
23_sov_ng_ac_d_no	anc	sov	ng	nom-acc	deranking	nomn	ovs	0.9663051003923379	0.001269328409877683	0.9862681744749596	0.9742172945084238	1.1745903531040849	10.537387491345488	14.917032079390722	14.88760673897992	0.00958373492037849	0.2844268726712329
23_sov_ng_ac_d_no	non_anc	sov	ng	nom-acc	deranking	nomn	ovs	0.9973382521188914	0	0.9977258399682458	0.9976247406332626	1.0310443858133507	6.623386023488758	24.883681617595556	24.874043288426066	0.0006993409084031847	0.26273747163157896
24_sov_ng_er_b_se	all	sov	ng	erg-abs	balancing	sent	sov	0.9906288289177824	8.976217511702743e-06	0.9927876092293468	0.9919562990117184	1.0840039315832701	6.77561700275121	24.497408117193494	24.489652665263385	0.0031294542047744503	0.3339448375574713
24_sov_ng_er_b_se	anc	sov	ng	erg-abs	balancing	sent	sov	0.8706438956842834	0.00023078698361412417	0.9121855527348257	0.8924285331087006	2.0095776598199864	10.537387491345488	14.95407339026079	14.946688206785137	0.052157717753288715	0.4032103318911686
